dataset,training_ratio,model,training_time,predict_time,error,model_size
diabetes,0.0045000000000000005,Decicision Tree,0.0014061200000924144,0.0032986999999138787,0.156802008340422,106.4
diabetes,0.0045000000000000005,Random Forrest,0.4298355800000536,0.7656834899999923,0.1381667669453723,216105.6
diabetes,0.0045000000000000005,AdaBoost,0.04262431999995898,0.07629228999999213,0.14830598145189736,410.79999999999995
diabetes,0.0045000000000000005,kNN,0.0005351099999188591,1.0907540400000926,0.13993236374198637,0
diabetes,0.0045000000000000005,Logistic Regression,0.023007299999972024,0.0011453099999926054,0.1421751488620096,0
diabetes,0.0045000000000000005,Neural Network,0.14814143000007787,0.045042599999896994,0.14604867320898773,72961.99999999999
diabetes,0.005000000000000001,QDA,0.0018587400001251805,0.012698759999875619,0.27284798439801655,923.9999999999999
diabetes,0.005000000000000001,LDA,0.002094700000134253,0.0011063699998885568,0.1442042366024191,483.00000000000006
diabetes,0.005000000000000001,Decicision Tree,0.0014464000000316449,0.002928339999971285,0.15038071329280692,105.6
diabetes,0.005000000000000001,Random Forrest,0.44034535999994656,0.7830248700000538,0.13770617647669037,242610.39999999997
diabetes,0.005000000000000001,AdaBoost,0.04362181999999848,0.07431342999993831,0.14675408203489698,401.6
diabetes,0.005000000000000001,kNN,0.0005533600000035222,1.0822733099999369,0.1400962675574182,0
diabetes,0.005000000000000001,Logistic Regression,0.02294653999997536,0.001117580000027374,0.14109628830473664,0
diabetes,0.005000000000000001,Neural Network,0.15981007000000316,0.044238350000023276,0.14268553289487335,72961.99999999999
diabetes,0.0055,QDA,0.0018653599999197469,0.012687979999918754,0.2351874520218262,923.9999999999999
diabetes,0.0055,LDA,0.005092939999894951,0.0010991700001341087,0.1422643623311687,483.00000000000006
diabetes,0.0055,Decicision Tree,0.001633559999982026,0.0031386799999381767,0.15469408079005786,107.19999999999999
diabetes,0.0055,Random Forrest,0.45625842999993443,0.787573539999994,0.13884312952550884,258585.6
diabetes,0.0055,AdaBoost,0.04508817999999337,0.07421518999994987,0.1472271208946244,406.0
diabetes,0.0055,kNN,0.0005505800001174066,1.0848664800000734,0.14038673001514554,0
diabetes,0.0055,Logistic Regression,0.023013649999938934,0.0010923300000285963,0.14037843108778192,0
diabetes,0.0055,Neural Network,0.17262748000002834,0.04425776999996742,0.14323118736903256,72961.99999999999
diabetes,0.006,QDA,0.001892710000038278,0.01293312000007063,0.2631299404551961,923.9999999999999
diabetes,0.006,LDA,0.0065830999999889174,0.0011644500000329572,0.14340753957550986,483.00000000000006
diabetes,0.006,Decicision Tree,0.001713640000025407,0.002999030000000857,0.15320649806012573,108.4
diabetes,0.006,Random Forrest,0.47052752999998115,0.7984813300000951,0.1386003859001224,277158.0
diabetes,0.006,AdaBoost,0.04638833999988492,0.07444063000011739,0.14760057262598808,418.8
diabetes,0.006,kNN,0.000535000000081709,1.0813888099999076,0.14008796863005457,0
diabetes,0.006,Logistic Regression,0.023403210000014947,0.001122270000041681,0.14099670117637297,0
diabetes,0.006,Neural Network,0.19295491999996556,0.044291000000021084,0.1434407352849644,72961.99999999999
diabetes,0.006500000000000001,QDA,0.0019893700000920946,0.012640489999921553,0.28736695782070165,923.9999999999999
diabetes,0.006500000000000001,LDA,0.0027349200000571726,0.001200389999894469,0.14140749808087308,483.00000000000006
diabetes,0.006500000000000001,Decicision Tree,0.0017491999998583197,0.0031887900000583612,0.151158737733148,110.8
diabetes,0.006500000000000001,Random Forrest,0.4866929600000276,0.8238426799999615,0.13826220461005415,304053.60000000003
diabetes,0.006500000000000001,AdaBoost,0.04774756000001617,0.07409647999998015,0.14511711861241935,404.8
diabetes,0.006500000000000001,kNN,0.0005986500000290107,1.086715439999989,0.14038880474698648,0
diabetes,0.006500000000000001,Logistic Regression,0.02388681999996152,0.001111369999944145,0.1401585095126455,0
diabetes,0.006500000000000001,Neural Network,0.209372200000098,0.044909469999902286,0.1466130002697151,72961.99999999999
diabetes,0.007000000000000001,QDA,0.002006680000022243,0.012648229999877003,0.2568621755638084,923.9999999999999
diabetes,0.007000000000000001,LDA,0.002837639999961539,0.0011735199999293399,0.14126641631569117,483.00000000000006
diabetes,0.007000000000000001,Decicision Tree,0.0018612999999731983,0.003174479999961477,0.15133508993962527,116.80000000000001
diabetes,0.007000000000000001,Random Forrest,0.5010705500000313,0.8443365099999937,0.13791572439262226,319186.39999999997
diabetes,0.007000000000000001,AdaBoost,0.04930093999996644,0.07417439000009836,0.1473433058777153,425.20000000000005
diabetes,0.007000000000000001,kNN,0.000578999999925145,1.0923216000001048,0.1408099753106911,0
diabetes,0.007000000000000001,Logistic Regression,0.0239667800000916,0.001100319999977728,0.13985144920019082,0
diabetes,0.007000000000000001,Neural Network,0.22219073999985994,0.04349298000001909,0.14820224485985184,72961.99999999999
diabetes,0.0075,QDA,0.002032980000012685,0.01310269000000517,0.25785182265192225,923.9999999999999
diabetes,0.0075,LDA,0.004728109999950903,0.0011676899999656597,0.14098425278532747,483.00000000000006
diabetes,0.0075,Decicision Tree,0.001930430000038541,0.003064230000018142,0.14937031888628394,115.2
diabetes,0.0075,Random Forrest,0.521664470000087,0.8590943999999581,0.13717297039357662,347241.99999999994
diabetes,0.0075,AdaBoost,0.05086744999989605,0.07368001999998341,0.14606319633187412,400.79999999999995
diabetes,0.0075,kNN,0.0006258999999772639,1.0972743600000285,0.139641901284259,0
diabetes,0.0075,Logistic Regression,0.02484423999999308,0.0011531199999353704,0.13860868482748603,0
diabetes,0.0075,Neural Network,0.23965553999996705,0.041901580000057954,0.13925600116184983,72961.99999999999
diabetes,0.008,QDA,0.0020817299998725503,0.0126332000000275,0.24924376024398845,923.9999999999999
diabetes,0.008,LDA,0.0028675699999894276,0.0011498400000164108,0.14231623062719145,483.00000000000006
diabetes,0.008,Decicision Tree,0.0020566299999700277,0.0032112099999267226,0.15028112616444325,118.0
diabetes,0.008,Random Forrest,0.5327639499999804,0.8762036300001002,0.13818336480009957,367050.39999999997
diabetes,0.008,AdaBoost,0.05172800999994252,0.07365329999993264,0.14531006867362392,391.19999999999993
diabetes,0.008,kNN,0.0005760900000041147,1.0974679899999955,0.1408410962883047,0
diabetes,0.008,Logistic Regression,0.024443139999993944,0.0010940399999981307,0.1408991887798502,0
diabetes,0.008,Neural Network,0.2483596600000055,0.044169829999964355,0.14620842756073776,72961.99999999999
diabetes,0.0085,QDA,0.00211234999997032,0.012793470000133311,0.23631403141144006,923.9999999999999
diabetes,0.0085,LDA,0.0030701799999405914,0.0011212100000648206,0.1414614411087367,483.00000000000006
diabetes,0.0085,Decicision Tree,0.0021588299999621085,0.0030806300001131603,0.14791178240212455,117.20000000000002
diabetes,0.0085,Random Forrest,0.5463226299998951,0.8769641200000478,0.13753397373389487,374899.60000000003
diabetes,0.0085,AdaBoost,0.05411637999995946,0.07512928999999531,0.1445424178924874,418.8
diabetes,0.0085,kNN,0.0005699200000435666,1.1032521400000403,0.13982655241809996,0
diabetes,0.0085,Logistic Regression,0.02425834000000577,0.001127819999919666,0.13972904002157724,0
diabetes,0.0085,Neural Network,0.2664929499999289,0.04534711000010248,0.1455797838129422,72961.99999999999
diabetes,0.009000000000000001,QDA,0.0021675700000287177,0.012929660000054357,0.23499792531120334,923.9999999999999
diabetes,0.009000000000000001,LDA,0.0032356100000924923,0.0011421199999404053,0.14226970954356846,483.00000000000006
diabetes,0.009000000000000001,Decicision Tree,0.0021637900000314398,0.002989540000044144,0.1467883817427386,115.6
diabetes,0.009000000000000001,Random Forrest,0.5596802500001105,0.8927483899998606,0.13863485477178425,398315.60000000003
diabetes,0.009000000000000001,AdaBoost,0.05442816000004314,0.07507324000002882,0.14539211618257264,432.8
diabetes,0.009000000000000001,kNN,0.00057753999990382,1.1028130099999998,0.14121576763485474,0
diabetes,0.009000000000000001,Logistic Regression,0.024925160000020694,0.0011268600000221341,0.13961203319502077,0
diabetes,0.009000000000000001,Neural Network,0.2815869399999883,0.04090548000008312,0.14526970954356846,72961.99999999999
diabetes,0.009500000000000001,QDA,0.0021465499999521855,0.012891339999941919,0.23803605883939502,923.9999999999999
diabetes,0.009500000000000001,LDA,0.0030317299999296668,0.0011142800000470744,0.142349426336646,483.00000000000006
diabetes,0.009500000000000001,Decicision Tree,0.0022778100000778066,0.00299353999998857,0.14828523413348824,115.2
diabetes,0.009500000000000001,Random Forrest,0.5755656900000758,0.9019191099999263,0.13779953940953132,419973.5999999999
diabetes,0.009500000000000001,AdaBoost,0.05656366999992314,0.07403664000003118,0.14529554555073756,412.0
diabetes,0.009500000000000001,kNN,0.000564540000004854,1.1093643000000157,0.14052158758480468,0
diabetes,0.009500000000000001,Logistic Regression,0.024861160000045856,0.0011042100000395296,0.14007137077532728,0
diabetes,0.009500000000000001,Neural Network,0.29966215000004015,0.041246270000010556,0.14470632170791922,72961.99999999999
